Cenário,Carteira 1,Carteira 2,Carteira 3,Carteira 4,Carteira 5,Carteira 6,Carteira 7,Carteira 8,Carteira 9,Carteira 10,Carteira 11,Carteira 12,Carteira 13,Carteira 14,Carteira 15,Carteira 16,Carteira 17,Carteira 18,Carteira 19,Carteira 20,Carteira 21,Carteira 22,Carteira 23,Carteira 24,Carteira 25,Carteira 26,Carteira 27,Carteira 28,Carteira 29,Carteira 30,Carteira 31,Carteira 32,Carteira 33,Carteira 34
21,0.05468807869283501,0.10599327002535448,0.16608451417567135,0.16609313478639087,0.29058430887335035,0.3031221392259803,0.39386758290011203,0.39603094659787524,0.44974316733971614,0.510363235349077,0.46646989267939315,0.5329552979842505,0.4710906895170126,0.5604427594908474,0.5893437120006743,0.6767576919277822,0.6386099952605843,0.7380582882939359,0.7548172587310648,0.8097042051037756,0.8635080366164495,0.8132155041007737,0.8110920023625771,0.8631663157021398,0.7713254932424135,0.9477008075806871,1.072732059201978,1.0504483552416077,1.105367801046245,1.1413250427284318,1.073125452861487,1.1254431230706916,1.1408268113078426,1.3746413939925064
22,0.057855488774091,0.10232831120292984,0.1718610160578458,0.15072350323974085,0.22417360813630038,0.2801082673149932,0.37018367335366803,0.2874347368980116,0.36302414529526367,0.47269953209549576,0.5170312567152034,0.5178661164397628,0.5394227613863883,0.5634173978986411,0.6534506252433573,0.6673015703738558,0.7127677700710111,0.7800967750380456,0.667900883044273,0.6499278345941062,0.7680202786859474,0.8619579404574497,0.8692478750020358,0.8414252712641851,0.8865423342773763,0.9942015687478801,1.0859495431605986,1.0725288164157187,1.031875055088622,1.2788143870049251,1.1688216916852674,1.0775201152552103,1.2274800991740231,1.165886230353399
23,0.06793935714956467,0.08647564871845818,0.14214451806959122,0.20505324055466864,0.2191652492973873,0.24411527416764564,0.3485841449908625,0.2783318321523988,0.41155321861865535,0.45558696137595245,0.4554267233615282,0.5212922622021294,0.549605569344342,0.5702054254375336,0.5818800696309513,0.6083802145476522,0.6648708041473798,0.6510907280054207,0.7494859522834275,0.6639974740808695,0.7904597334558575,0.7724275632990757,0.903737153174397,1.0332928261602756,0.9420517072246252,0.9827417290203997,1.049898769900986,1.1571686789480637,0.9347944450717623,1.1045251048696039,1.1387987836682296,1.1901737168691482,1.1429100533335257,1.2763100069524653
24,0.05665208000751244,0.10999030277094254,0.10677905781839857,0.22153328723756543,0.21087515095314113,0.26550993435556214,0.33208400630988316,0.34956380417959415,0.38589752105262776,0.43280384164950886,0.5122481853509436,0.5474154816924416,0.6232206581244968,0.5922868894345394,0.556504173527806,0.6696795131049922,0.6484407556676363,0.6991410916211183,0.7471104708884254,0.738738173773163,0.7692848405447125,0.8087619622394809,0.9319508303682872,0.8616357924729752,0.9637398527953407,1.0152913654424753,1.033522889126818,0.9800104319403327,1.1103067366494692,1.1250124728303628,1.1598942305107742,1.2062863086587092,1.2878678650283588,1.225478434975666
25,0.05993324061196106,0.09550169147496616,0.17215776035827052,0.1539395002899671,0.2934978937867219,0.29341094743920887,0.2734587141596234,0.41642125188990753,0.457600200693372,0.39213019329655463,0.4960667784785612,0.6200413911921248,0.5652544859442333,0.5939160762564146,0.5408615742904522,0.6102700808128497,0.7451157062986851,0.6364416821325407,0.766293960422672,0.7706105477369463,0.7388930282341671,0.7476537964437777,0.9345600968390674,0.9888848785211745,0.9305455426166,1.0270746437160687,1.13518563086359,1.1513337696051775,1.1319803742775703,1.1289344367666292,1.2061136480428802,1.2463256098377087,1.2018925511138774,1.2576958923949306
26,0.0648106142317845,0.10200467064440866,0.16608451417567135,0.21757189461477328,0.24701411921307162,0.27186779526726895,0.36588410592970405,0.3681720084633725,0.48031934775238294,0.4670030916616994,0.424504448975243,0.5403225679074882,0.650125071580459,0.5186345045705669,0.6438420898225558,0.674005799793447,0.669218368990261,0.8393175033656983,0.7284506472056913,0.7270733614477539,0.7269493854952915,0.8254322914657035,0.8367280688794614,0.8942920080227782,0.9904404346725993,0.8320319751449603,1.0545828510464632,1.1505688501922113,1.1819435243822003,1.1716599813050856,1.2606857294981328,1.1916892319968433,1.1572050340824684,1.1928244682427565
27,0.04822037502416393,0.10330364739996134,0.16380612195407745,0.1831249534602745,0.26442409230998487,0.28899309065185913,0.3389385798346299,0.4158771265333779,0.39505892144652177,0.5271535948921882,0.5177845715843535,0.6000932542183129,0.5062437534961561,0.6441223093818891,0.6535080075036711,0.6677510792906014,0.6693788995074946,0.7063716277969082,0.6429085133528966,0.7809521639468527,0.7387752718702135,0.7559029145370545,0.9699175872710806,0.9333524154290473,0.9399659308971048,0.8569640890104042,1.0044479360429506,0.9764217200689878,1.1570296504467945,1.110651259377486,1.2156576314541974,1.284897171536722,1.201972728680091,1.2159387499605234
28,0.057855488774091,0.11582000821673395,0.163258200145705,0.2796573525093358,0.2667317462243697,0.29363373774243834,0.36535428950559257,0.33764153462826657,0.4179041960772651,0.39290062978295304,0.4756624957310394,0.5796635476767255,0.5426599717666185,0.6009504228232858,0.6292362483271127,0.6223066107897516,0.65804575644517,0.7786297871657147,0.737398270757324,0.6875052928433667,0.6919626942673602,0.8403632317801413,0.8701007201666773,0.9117454307884808,0.8510625159715599,0.9751017439096413,1.0446488590999041,1.1617105534581653,1.1224640532585393,1.0839979068863024,1.0854278608232093,1.167247898699503,1.1816973320665416,1.331750298391408
29,0.013779405920921913,0.10036430988825241,0.16356625153060855,0.1713980135317997,0.23850636767124878,0.3351804360053318,0.2859945610095813,0.3831052133228384,0.45268962213366143,0.47098302850345225,0.5024922425606383,0.5813919233978817,0.45857211462373976,0.5889676588468814,0.6481675238553734,0.7196957205202078,0.7297863455599712,0.7489587150256074,0.7476472445073005,0.798044643823523,0.742628318648746,0.8937853254974939,0.8892914953437083,0.9741773824303552,0.9346598512443518,0.8787115979510365,1.0896312754105388,0.9741233702830777,1.1340046156389807,1.1583203498062284,1.1034242259714961,1.356274565711724,1.3043808376640909,1.207621118004683
30,0.057855488774091,0.12580517955657333,0.19551521295324623,0.20903681970915036,0.29943403410335717,0.30851917226306375,0.29063075751312284,0.3667279464704378,0.4022433483124904,0.46427601877629054,0.4738754067782939,0.5264843276408671,0.4966913796933784,0.5644222613804135,0.5254220269343765,0.6908026186209478,0.7062735680126948,0.6733084652142017,0.7114231094150403,0.780012095995359,0.7373585230924614,0.8628994999898526,0.838868798438143,0.8230348582970696,0.9578705872248231,1.01201547644939,1.074360715084654,0.983571129449792,1.1732851702471767,1.2496034531009261,1.1416645747892162,1.1994369637086124,1.2771078570575316,1.2365788874325625
31,0.05665208000751244,0.09024315677556544,0.1685160165828608,0.17803405357970725,0.18669163806331707,0.29114098584153136,0.3297954330750381,0.3303034905406369,0.44095135533064195,0.3858900198797825,0.5964119789886747,0.5337386500369274,0.5927902044047747,0.5631967845509017,0.5872056116794797,0.6087540001093844,0.7048561683264084,0.7882384570910596,0.7509495161312626,0.7444343332092438,0.7882881179574984,0.8649599840443725,0.8992313827261723,0.9386245487751987,0.8794039379929461,1.0438925366994305,0.9799055177326061,1.0988780688772786,1.0422669845652395,1.1554257789505018,1.1764772933203134,1.3205405364864788,1.1789342235912164,1.2779778489860711
32,0.057855488774091,0.10330364739996134,0.2029852113741613,0.1434024822173654,0.22495530837854041,0.27950459364531094,0.4307435682495529,0.35734723333113827,0.35907095698645347,0.41373124803838474,0.4764832305325147,0.5792795184614875,0.5459175243205954,0.5998256794693485,0.6364629775629418,0.6879090155466997,0.6710899046748083,0.74603621115467,0.7685541346417616,0.8399314248933231,0.7692975438069887,0.7762225099436669,0.9211597547557799,0.9130725390501444,0.9351105439651414,0.9377152631340246,1.0465325635460103,1.0814262842414366,1.1951871529684304,1.0695142671878997,1.123487752075678,1.2027705536235622,1.3495909593481559,1.3382251501727056
33,0.026024538048877405,0.11805518018235711,0.15090872061539423,0.21325805671796913,0.2518035123378013,0.23999677559226698,0.29286014066566984,0.36713046756316736,0.437455214184456,0.49143064999160896,0.43509563770764553,0.5606433603571738,0.5594917248933594,0.6461153592318253,0.6160046343222642,0.537080635304627,0.6786766136297142,0.7515618894618011,0.7921064101960447,0.7361263354923316,0.8285310719502202,0.8788222033807638,0.9064146638694928,0.9461854299205037,0.992373195201778,1.0074276787323233,0.9938541655817654,1.048462779861701,1.1710170044493888,1.2846233019408901,1.2420973153618358,1.1499317585917541,1.1856287225758002,1.257487915792036
34,0.05831123139377537,0.13339938140344093,0.09909795171865686,0.1342474021973894,0.25933428981542334,0.2601314790572696,0.30028925450615673,0.36771571504366607,0.4219675994303065,0.452573901397298,0.46251365612446715,0.5045078506897607,0.5346739492303014,0.6106842014368175,0.6562036533743902,0.5917353736169914,0.6911812266762332,0.7741264041704375,0.8084809130111444,0.8128376610677643,0.7827244328115339,0.861282282051636,0.9112351018056347,0.9260017744243306,0.9490419301803777,1.0047211393613114,1.0913712222876637,1.0710929122449335,1.05632771321526,1.1237265789252473,1.171426315111473,1.0784454124863811,1.0270047458990283,1.3740435335774728
35,0.057855488774091,0.08256912880984599,0.16248628926274528,0.21066833312063457,0.24004088983727143,0.3377156508165157,0.34757426183016266,0.3488656307087509,0.38465179120879117,0.5263906046399623,0.5054749365619882,0.5166735512935745,0.5825980486450852,0.6059711896432265,0.5564234102462211,0.7527020877188577,0.7178271432145565,0.6853645274231376,0.7927756824684594,0.703267617017471,0.7753094888954511,0.9069989515347061,0.8372604334272918,0.9542058864647176,0.988842798683451,1.0401134726928645,1.0716915527532935,1.1384112208560018,1.1883099684134089,1.2047584103139435,1.2170801127218038,1.2457091578334676,1.134319557972146,1.2121564913201077
36,0.03950631514696216,0.08799423983472628,0.13816457118912615,0.2323408378117147,0.2527188412394567,0.2395603301759749,0.3479119784306219,0.31289258261089387,0.3901830200064932,0.420050403255598,0.5053273797507345,0.5397214481923529,0.5624509105739933,0.46168960553416594,0.6046806161029514,0.5891876298971341,0.6709535653790922,0.7284271686555376,0.7180263130307007,0.7595350137081437,0.7589408794678482,0.8462384914858637,0.8260983483401062,0.9232325817722083,0.9386702055568775,0.9052970194812698,1.0640061686651978,1.0116038112967158,1.1942088792986125,1.1443791606249765,1.2242508415589823,1.1411008818081207,1.2320921558477769,1.1395715523907597
37,0.057855488774091,0.10499204887805023,0.1649247556129545,0.2324467301524226,0.2588473811226855,0.3402074243611214,0.302573767957124,0.38694550084370166,0.45267857662461264,0.4616906208579663,0.5254031751066414,0.5288505454627047,0.6591377080557697,0.6481917070412202,0.6212909651644876,0.6891715174667707,0.6740264340446911,0.7505147848130905,0.7266470996914869,0.7525849919683931,0.7644986948377354,0.786631028653993,0.8235994975042802,0.8398354105946542,0.9772329090325426,0.9124252500078239,1.1445430880676546,1.0451307834979613,1.1044991995288969,1.088498597795731,1.1565851464790768,1.1835844795030455,1.1796605037030112,1.2748901061952653
38,0.04725834492350487,0.1027642602616148,0.12212903585849777,0.2393953407510431,0.2385138572717314,0.26223433132734214,0.31652289685844154,0.38227171849607955,0.4644618061388244,0.4112496547527034,0.5239127800229111,0.5128725234531644,0.524107647045557,0.5709277843239304,0.5829225367118223,0.663591812102256,0.6338167787554284,0.6920829074149079,0.7379316843645916,0.6994085221608889,0.6952673509531738,0.900414498430869,0.8923272961414188,1.00031557455218,1.0231015284150087,0.9487730335550931,1.0099460799296018,1.091353155745591,1.2474790173230306,1.0912221626117296,1.2543133385923957,1.287378167415206,1.2568240714422025,1.159022460317218
39,0.057855488774091,0.10402926871067705,0.12844381809394934,0.2004256230129816,0.2828743145030385,0.33962321833569487,0.3372409680799034,0.3662834616184769,0.40635449730587647,0.4498396823340973,0.4043096694091896,0.47836343429394246,0.6245737545641987,0.5455024128480579,0.5898873781617571,0.6565509147876759,0.7715759107239338,0.6700760270551358,0.6371620876740564,0.8376879468660684,0.6959934350973472,0.7524863400026855,0.8729869249822964,0.8899988975913748,0.9105704602906118,0.9556469150713902,0.9344773688810488,1.0980517481385808,1.1753403216261684,1.125207712919821,1.199259455319746,1.2979406678888201,1.1689058166021542,1.1452180208843608
40,0.0718742513695325,0.07489715372335431,0.18888041460467817,0.20466447513309302,0.29053926353375414,0.353174710951675,0.33857143649719695,0.37507784143626416,0.4666538356139479,0.3584052124491178,0.5787584710309395,0.5522227146624237,0.4652411113624438,0.6430664712840309,0.7054200611815498,0.6245958155934569,0.6390791817932856,0.6522881843261609,0.7634560778400671,0.6692652178403653,0.8201743283408709,0.7923686699112233,0.8216293158320995,0.8962731898197815,0.9730614762809423,0.9774644270656722,1.0714448053195067,1.101153352806627,1.0673419551705141,1.1805604152435618,1.295576022610887,1.1639744429198455,1.1458098978319862,1.1946083380571018
41,0.016205393388749274,0.06982467716992075,0.17486881965693093,0.2064216028342429,0.2641734594059804,0.31047890423206836,0.3041115532929367,0.37643284567924173,0.5237473934500719,0.4414243178581799,0.5122938751420114,0.5266091465268786,0.5660910629724769,0.6527783091253405,0.6229748522074852,0.6980072473906649,0.7019333088631516,0.7659896279897002,0.6372408524672698,0.6320287264992809,0.686642768352136,0.7833567248686144,0.7469707446816966,0.940521865734868,0.9531060541188789,1.0109527750380454,1.029385617173277,1.0426727042413095,1.0681717116444995,1.209470773464679,1.268094402826843,1.144072195667653,1.1471569795508982,1.1708082833744173
42,0.08557872607771119,0.10999030277094254,0.1592395496447241,0.2148108212056835,0.2630751677549055,0.2933046622891896,0.25540750353944014,0.3157954444271883,0.4618402388086494,0.5085775669365848,0.5012257166299493,0.4980108439070435,0.5741015457614036,0.5589686626965326,0.7348597249395747,0.6942156420521991,0.682744529134793,0.8546366703283967,0.7031107020107928,0.8173966467757852,0.8172573953192807,0.7974829860604988,0.9264505541955309,0.890926743609758,0.869071243308268,0.9480185567652056,0.9912155666411209,1.0874530327549716,1.2123091456637112,1.0491976979193731,1.1232245461050363,1.2332215101313058,1.1527341917714877,1.324812271651765
43,0.05831123139377537,0.07489715372335431,0.10289622946066114,0.19765479844966438,0.23801760920234147,0.2718963322685659,0.35426699735736905,0.3528143667950042,0.4508968631433637,0.43250459448461515,0.4128973740361235,0.5439359612755793,0.4972750716113949,0.5928261758623571,0.6396246459570134,0.6339941545293737,0.6751857674561955,0.7231989484122737,0.6962487576160346,0.6775353140014826,0.8414458162686705,0.7994773237649827,0.8303799459905227,0.9680230408872869,1.0016019098921476,1.0716748741797542,1.0587088118240737,1.0227300508288668,1.191698268768254,1.2253842146133878,1.224120355444646,1.262339951194353,1.2552627074087581,1.2762189597816023
